adaptation_rate,capacity,demand,exceeds_threshold,experiment_name,failure_rate,measurement_noise,risk_score,run_id,seed,threshold
0.415122,0.530831,0.402286,0,uncertainty_quantification_computational_workflows,0.309661,0.003463,0.420661,2579,2026,0.62
0.228708,0.601049,0.293449,0,uncertainty_quantification_computational_workflows,0.323546,-0.022082,0.369294,2580,2026,0.62
0.424334,0.382585,0.411699,0,uncertainty_quantification_computational_workflows,0.299982,0.005975,0.468434,2581,2026,0.62
0.489425,0.482024,0.646172,0,uncertainty_quantification_computational_workflows,0.274518,0.012493,0.514634,2582,2026,0.62
0.206129,0.477564,0.738873,0,uncertainty_quantification_computational_workflows,0.144119,-0.009887,0.544649,2583,2026,0.62
0.266443,0.308082,0.541654,0,uncertainty_quantification_computational_workflows,0.235112,-0.042094,0.503749,2584,2026,0.62
0.307603,0.601719,0.685847,0,uncertainty_quantification_computational_workflows,0.183341,0.051843,0.540065,2585,2026,0.62
0.135777,0.396884,0.565196,0,uncertainty_quantification_computational_workflows,0.204184,0.025116,0.567546,2586,2026,0.62
0.164779,0.622305,0.802627,0,uncertainty_quantification_computational_workflows,0.248858,0.042104,0.61172,2587,2026,0.62
0.281166,0.525643,0.699489,0,uncertainty_quantification_computational_workflows,0.249232,-0.004945,0.534594,2588,2026,0.62
0.268073,0.430505,0.418745,0,uncertainty_quantification_computational_workflows,0.344701,0.018084,0.508567,2589,2026,0.62
0.332845,0.519241,0.641182,0,uncertainty_quantification_computational_workflows,0.187466,0.000686,0.494075,2590,2026,0.62
0.329901,0.52738,0.470507,0,uncertainty_quantification_computational_workflows,0.260133,0.023151,0.46931,2591,2026,0.62
0.492016,0.38469,0.596937,0,uncertainty_quantification_computational_workflows,0.227338,0.047292,0.547693,2592,2026,0.62
0.041089,0.527055,0.497608,0,uncertainty_quantification_computational_workflows,0.177771,-0.032984,0.453322,2593,2026,0.62
0.286599,0.445804,0.551666,0,uncertainty_quantification_computational_workflows,0.347961,-0.016313,0.517483,2594,2026,0.62
0.294938,0.580287,0.582818,0,uncertainty_quantification_computational_workflows,0.235867,0.061839,0.534016,2595,2026,0.62
0.233146,0.517323,0.637731,0,uncertainty_quantification_computational_workflows,0.05245,0.004906,0.479069,2596,2026,0.62
0.294352,0.416605,0.520204,0,uncertainty_quantification_computational_workflows,0.172654,-0.017783,0.464381,2597,2026,0.62
0.309345,0.394905,0.456663,0,uncertainty_quantification_computational_workflows,0.180223,-0.040857,0.423233,2598,2026,0.62
0.529118,0.402574,0.680824,0,uncertainty_quantification_computational_workflows,0.137037,-0.058722,0.436952,2599,2026,0.62
0.388861,0.55985,0.498196,0,uncertainty_quantification_computational_workflows,0.156229,0.007247,0.415195,2600,2026,0.62
0.193921,0.561036,0.559588,0,uncertainty_quantification_computational_workflows,0.275003,-0.030472,0.467595,2601,2026,0.62
0.178052,0.384941,0.547768,0,uncertainty_quantification_computational_workflows,0.182478,0.022916,0.548955,2602,2026,0.62
0.18224,0.618921,0.291038,0,uncertainty_quantification_computational_workflows,0.277116,-0.044742,0.336006,2603,2026,0.62
0.35535,0.584539,0.412617,0,uncertainty_quantification_computational_workflows,0.235944,-0.016158,0.379171,2604,2026,0.62
0.220149,0.549468,0.572767,0,uncertainty_quantification_computational_workflows,0.234815,0.012475,0.503564,2605,2026,0.62
0.290684,0.534892,0.751895,0,uncertainty_quantification_computational_workflows,0.161669,-0.01969,0.511541,2606,2026,0.62
0.277547,0.33374,0.551187,0,uncertainty_quantification_computational_workflows,0.070141,-0.006504,0.488467,2607,2026,0.62
0.356102,0.615584,0.60945,0,uncertainty_quantification_computational_workflows,0.165441,0.020448,0.461779,2608,2026,0.62
0.26502,0.480373,0.434038,0,uncertainty_quantification_computational_workflows,0.129342,-0.005425,0.417813,2609,2026,0.62
0.255441,0.587304,0.556106,0,uncertainty_quantification_computational_workflows,0.156095,-0.007934,0.437488,2610,2026,0.62
0.3941,0.371365,0.558534,0,uncertainty_quantification_computational_workflows,0.196996,0.039947,0.539318,2611,2026,0.62
0.343297,0.472487,0.599882,0,uncertainty_quantification_computational_workflows,0.180941,0.021923,0.510468,2612,2026,0.62
0.377868,0.559912,0.755231,0,uncertainty_quantification_computational_workflows,0.232419,0.004442,0.532594,2613,2026,0.62
0.239564,0.542839,0.518352,0,uncertainty_quantification_computational_workflows,0.201203,-0.0553,0.404597,2614,2026,0.62
0.170155,0.710794,0.445889,0,uncertainty_quantification_computational_workflows,0.118804,-0.041203,0.329338,2615,2026,0.62
0.200197,0.26074,0.58905,1,uncertainty_quantification_computational_workflows,0.241642,0.077668,0.669886,2616,2026,0.62
0.222933,0.456071,0.591169,0,uncertainty_quantification_computational_workflows,0.067349,-0.023863,0.457456,2617,2026,0.62
0.295117,0.591028,0.595771,0,uncertainty_quantification_computational_workflows,0.263905,-0.04384,0.437468,2618,2026,0.62
0.283379,0.260554,0.552462,0,uncertainty_quantification_computational_workflows,0.081693,0.040302,0.560514,2619,2026,0.62
0.294525,0.500747,0.346081,0,uncertainty_quantification_computational_workflows,0.389389,-0.095876,0.352524,2620,2026,0.62
0.217392,0.46579,0.546943,0,uncertainty_quantification_computational_workflows,0.115821,0.019121,0.494706,2621,2026,0.62
0.503963,0.404942,0.734149,0,uncertainty_quantification_computational_workflows,0.152792,0.005767,0.529752,2622,2026,0.62
0.264282,0.474232,0.70212,0,uncertainty_quantification_computational_workflows,0.248918,0.04888,0.608311,2623,2026,0.62
0.280509,0.569734,0.548718,0,uncertainty_quantification_computational_workflows,0.228252,0.030432,0.493463,2624,2026,0.62
0.177487,0.37738,0.481668,0,uncertainty_quantification_computational_workflows,0.274978,0.023598,0.55194,2625,2026,0.62
0.307336,0.488957,0.575211,0,uncertainty_quantification_computational_workflows,0.373903,-0.002978,0.529659,2626,2026,0.62
0.287352,0.48713,0.567465,0,uncertainty_quantification_computational_workflows,0.222143,0.053645,0.546526,2627,2026,0.62
0.361046,0.338991,0.706726,0,uncertainty_quantification_computational_workflows,0.164935,-0.007629,0.555384,2628,2026,0.62
0.371706,0.547904,0.890023,0,uncertainty_quantification_computational_workflows,0.204142,0.016703,0.593273,2629,2026,0.62
0.396352,0.264706,0.385052,0,uncertainty_quantification_computational_workflows,0.300811,0.005825,0.499961,2630,2026,0.62
0.33289,0.481829,0.405122,0,uncertainty_quantification_computational_workflows,0.305203,0.003883,0.450947,2631,2026,0.62
0.448109,0.585338,0.543214,0,uncertainty_quantification_computational_workflows,0.345173,0.007492,0.464996,2632,2026,0.62
0.237434,0.33932,0.405574,0,uncertainty_quantification_computational_workflows,0.26053,0.046433,0.542967,2633,2026,0.62
0.380279,0.235309,0.572078,0,uncertainty_quantification_computational_workflows,0.265168,0.004828,0.572417,2634,2026,0.62
0.295022,0.458034,0.414906,0,uncertainty_quantification_computational_workflows,0.136512,0.020881,0.440309,2635,2026,0.62
0.335848,0.456744,0.359626,0,uncertainty_quantification_computational_workflows,0.149685,0.025339,0.420368,2636,2026,0.62
0.189431,0.638299,0.51249,0,uncertainty_quantification_computational_workflows,0.27857,-0.019744,0.438246,2637,2026,0.62
0.123376,0.737878,0.509003,0,uncertainty_quantification_computational_workflows,0.239205,-0.018998,0.408059,2638,2026,0.62
0.30527,0.273205,0.506736,0,uncertainty_quantification_computational_workflows,0.214844,0.021435,0.552361,2639,2026,0.62
0.221414,0.602798,0.645672,0,uncertainty_quantification_computational_workflows,0.164397,0.025133,0.508154,2640,2026,0.62
0.242839,0.680868,0.486234,0,uncertainty_quantification_computational_workflows,0.270559,0.017818,0.440858,2641,2026,0.62
0.266,0.510161,0.280128,0,uncertainty_quantification_computational_workflows,0.262769,-0.026855,0.364512,2642,2026,0.62
0.357855,0.39295,0.474907,0,uncertainty_quantification_computational_workflows,0.393203,0.018738,0.539139,2643,2026,0.62
0.236714,0.495493,0.5622,0,uncertainty_quantification_computational_workflows,0.182832,0.034861,0.52165,2644,2026,0.62
0.503041,0.452416,0.660844,0,uncertainty_quantification_computational_workflows,0.329486,0.04517,0.574456,2645,2026,0.62
0.293971,0.616082,0.59486,0,uncertainty_quantification_computational_workflows,0.201341,-0.044601,0.411907,2646,2026,0.62
0.373093,0.480447,0.597539,0,uncertainty_quantification_computational_workflows,0.251747,-0.002424,0.496517,2647,2026,0.62
0.284977,0.56151,0.640115,0,uncertainty_quantification_computational_workflows,0.207157,-0.001657,0.492156,2648,2026,0.62
0.264673,0.49286,0.529268,0,uncertainty_quantification_computational_workflows,0.268725,0.015753,0.509003,2649,2026,0.62
0.289023,0.450217,0.297745,0,uncertainty_quantification_computational_workflows,0.248974,-0.043888,0.364887,2650,2026,0.62
0.34774,0.449668,0.46284,0,uncertainty_quantification_computational_workflows,0.265859,-0.066259,0.399412,2651,2026,0.62
0.327799,0.52107,0.544329,0,uncertainty_quantification_computational_workflows,0.121925,0.025922,0.465151,2652,2026,0.62
0.340119,0.439349,0.483619,0,uncertainty_quantification_computational_workflows,0.151303,0.018946,0.466153,2653,2026,0.62
0.415881,0.639156,0.496804,0,uncertainty_quantification_computational_workflows,0.219379,0.080416,0.475436,2654,2026,0.62
0.29764,0.279192,0.483173,0,uncertainty_quantification_computational_workflows,0.125685,0.013747,0.511163,2655,2026,0.62
0.382386,0.647148,0.510719,0,uncertainty_quantification_computational_workflows,0.214,-0.011056,0.391352,2656,2026,0.62
0.288061,0.433932,0.499193,0,uncertainty_quantification_computational_workflows,0.0,-0.046579,0.376744,2657,2026,0.62
0.15799,0.586123,0.633507,1,uncertainty_quantification_computational_workflows,0.476737,0.064723,0.644038,2658,2026,0.62
0.368512,0.447037,0.409974,0,uncertainty_quantification_computational_workflows,0.01422,-0.023732,0.350984,2659,2026,0.62
0.078437,0.595062,0.61883,0,uncertainty_quantification_computational_workflows,0.234863,0.011165,0.531145,2660,2026,0.62
0.298557,0.760437,0.701433,0,uncertainty_quantification_computational_workflows,0.269112,-0.059317,0.410412,2661,2026,0.62
0.322285,0.564359,0.523047,0,uncertainty_quantification_computational_workflows,0.061198,-0.020007,0.382312,2662,2026,0.62
0.387882,0.367077,0.534397,0,uncertainty_quantification_computational_workflows,0.28433,-0.001762,0.514465,2663,2026,0.62
0.340052,0.42893,0.607404,0,uncertainty_quantification_computational_workflows,0.188906,-0.025553,0.482088,2664,2026,0.62
0.316309,0.53248,0.760848,0,uncertainty_quantification_computational_workflows,0.163142,0.021806,0.552972,2665,2026,0.62
0.268333,0.708729,0.553864,0,uncertainty_quantification_computational_workflows,0.258512,-0.030314,0.401947,2666,2026,0.62
0.205338,0.362503,0.52154,0,uncertainty_quantification_computational_workflows,0.144219,0.028951,0.536738,2667,2026,0.62
0.355127,0.520197,0.511222,0,uncertainty_quantification_computational_workflows,0.277627,-0.035203,0.428836,2668,2026,0.62
0.3541,0.496034,0.695255,0,uncertainty_quantification_computational_workflows,0.277768,-0.05992,0.481766,2669,2026,0.62
0.358633,0.397356,0.472003,0,uncertainty_quantification_computational_workflows,0.256706,-0.017717,0.463221,2670,2026,0.62
0.15238,0.451726,0.724283,0,uncertainty_quantification_computational_workflows,0.222618,-0.019953,0.567918,2671,2026,0.62
0.224062,0.538088,0.459563,0,uncertainty_quantification_computational_workflows,0.281311,-0.00397,0.459479,2672,2026,0.62
0.33792,0.519593,0.654439,0,uncertainty_quantification_computational_workflows,0.094701,-0.024581,0.447776,2673,2026,0.62
0.309565,0.445726,0.733666,1,uncertainty_quantification_computational_workflows,0.325158,0.06653,0.659218,2674,2026,0.62
0.328738,0.603507,0.501099,0,uncertainty_quantification_computational_workflows,0.282789,-0.023777,0.416733,2675,2026,0.62
0.458826,0.51972,0.727224,0,uncertainty_quantification_computational_workflows,0.192732,0.006496,0.511177,2676,2026,0.62
0.323179,0.431203,0.407925,0,uncertainty_quantification_computational_workflows,0.240914,-0.040665,0.407548,2677,2026,0.62
0.276817,0.580788,0.571382,0,uncertainty_quantification_computational_workflows,0.281449,-0.054126,0.429119,2678,2026,0.62
0.422061,0.447045,0.36628,0,uncertainty_quantification_computational_workflows,0.211879,0.06265,0.464489,2679,2026,0.62
0.405671,0.59718,0.488186,0,uncertainty_quantification_computational_workflows,0.131421,0.026412,0.409259,2680,2026,0.62
0.337054,0.631259,0.393038,0,uncertainty_quantification_computational_workflows,0.271914,0.07516,0.461571,2681,2026,0.62
0.264851,0.411671,0.351638,0,uncertainty_quantification_computational_workflows,0.192287,0.053219,0.483468,2682,2026,0.62
0.3137,0.619102,0.437593,0,uncertainty_quantification_computational_workflows,0.260113,0.00709,0.415218,2683,2026,0.62
0.286201,0.603316,0.653106,0,uncertainty_quantification_computational_workflows,0.359802,-0.023854,0.502928,2684,2026,0.62
0.316648,0.526535,0.397705,0,uncertainty_quantification_computational_workflows,0.112129,0.026824,0.408004,2685,2026,0.62
0.476551,0.637529,0.539522,0,uncertainty_quantification_computational_workflows,0.129613,0.002038,0.378638,2686,2026,0.62
0.29407,0.498005,0.570055,0,uncertainty_quantification_computational_workflows,0.16681,0.036693,0.511039,2687,2026,0.62
0.062269,0.480116,0.681836,0,uncertainty_quantification_computational_workflows,0.262936,0.026915,0.616961,2688,2026,0.62
0.419573,0.391678,0.494721,0,uncertainty_quantification_computational_workflows,0.133808,0.00981,0.456989,2689,2026,0.62
0.328303,0.528576,0.435678,0,uncertainty_quantification_computational_workflows,0.159277,0.002255,0.407865,2690,2026,0.62
0.417652,0.581349,0.596352,0,uncertainty_quantification_computational_workflows,0.077137,0.033997,0.446042,2691,2026,0.62
0.231529,0.552782,0.349856,0,uncertainty_quantification_computational_workflows,0.138026,-0.000153,0.377021,2692,2026,0.62
0.371642,0.506069,0.645759,0,uncertainty_quantification_computational_workflows,0.237201,-0.02853,0.477126,2693,2026,0.62
0.275633,0.45542,0.570646,0,uncertainty_quantification_computational_workflows,0.115171,0.025798,0.502946,2694,2026,0.62
0.232755,0.430438,0.672949,0,uncertainty_quantification_computational_workflows,0.154681,0.023099,0.565252,2695,2026,0.62
0.307927,0.542801,0.600308,0,uncertainty_quantification_computational_workflows,0.128051,0.023574,0.48257,2696,2026,0.62
0.156821,0.482904,0.23233,0,uncertainty_quantification_computational_workflows,0.265586,-0.044414,0.357652,2697,2026,0.62
0.283444,0.424923,0.527475,0,uncertainty_quantification_computational_workflows,0.260322,0.005245,0.513227,2698,2026,0.62
0.45181,0.544515,0.647113,0,uncertainty_quantification_computational_workflows,0.440375,0.037015,0.571694,2699,2026,0.62
0.156778,0.543265,0.276307,0,uncertainty_quantification_computational_workflows,0.230371,-0.069543,0.321021,2700,2026,0.62
0.341984,0.650049,0.471138,0,uncertainty_quantification_computational_workflows,0.26473,0.0392,0.446638,2701,2026,0.62
0.476326,0.537726,0.672683,0,uncertainty_quantification_computational_workflows,0.286149,0.013513,0.51396,2702,2026,0.62
0.32617,0.606862,0.512294,0,uncertainty_quantification_computational_workflows,0.201613,-0.043118,0.379152,2703,2026,0.62
0.288109,0.692857,0.521423,0,uncertainty_quantification_computational_workflows,0.159792,0.017184,0.411823,2704,2026,0.62
0.274206,0.772846,0.269287,0,uncertainty_quantification_computational_workflows,0.079031,0.028026,0.282754,2705,2026,0.62
0.426104,0.534349,0.610425,0,uncertainty_quantification_computational_workflows,0.051361,0.033285,0.456767,2706,2026,0.62
0.265109,0.501753,0.565268,0,uncertainty_quantification_computational_workflows,0.118784,-0.055897,0.407714,2707,2026,0.62
0.370857,0.457269,0.522,0,uncertainty_quantification_computational_workflows,0.284542,0.002637,0.489315,2708,2026,0.62
0.417464,0.354611,0.711126,0,uncertainty_quantification_computational_workflows,0.151215,0.007744,0.553727,2709,2026,0.62
0.176832,0.530537,0.780191,1,uncertainty_quantification_computational_workflows,0.313514,0.039224,0.644049,2710,2026,0.62
0.20942,0.457282,0.797291,1,uncertainty_quantification_computational_workflows,0.397614,0.019509,0.670382,2711,2026,0.62
0.334671,0.461189,0.467988,0,uncertainty_quantification_computational_workflows,0.159953,-0.001407,0.436407,2712,2026,0.62
0.239511,0.713943,0.521848,0,uncertainty_quantification_computational_workflows,0.230633,-0.056631,0.359508,2713,2026,0.62
0.310161,0.461262,0.605351,0,uncertainty_quantification_computational_workflows,0.166127,0.031155,0.527223,2714,2026,0.62
0.288685,0.462878,0.620548,0,uncertainty_quantification_computational_workflows,0.267693,0.01667,0.549299,2715,2026,0.62
0.324452,0.359159,0.694857,0,uncertainty_quantification_computational_workflows,0.1471,-0.048894,0.505129,2716,2026,0.62
0.191509,0.487835,0.38431,0,uncertainty_quantification_computational_workflows,0.310551,-0.003536,0.46065,2717,2026,0.62
0.393542,0.474175,0.510065,0,uncertainty_quantification_computational_workflows,0.174203,-0.05162,0.391408,2718,2026,0.62
0.179537,0.506912,0.130786,0,uncertainty_quantification_computational_workflows,0.129363,0.01912,0.334288,2719,2026,0.62
0.109476,0.541007,0.461651,0,uncertainty_quantification_computational_workflows,0.282595,-0.010927,0.473383,2720,2026,0.62
0.210091,0.407923,0.611963,0,uncertainty_quantification_computational_workflows,0.213651,0.023687,0.569646,2721,2026,0.62
0.349309,0.387387,0.408255,0,uncertainty_quantification_computational_workflows,0.19702,0.017162,0.462529,2722,2026,0.62
0.237694,0.291604,0.696098,1,uncertainty_quantification_computational_workflows,0.275174,0.064097,0.689729,2723,2026,0.62
0.332114,0.367391,0.659071,0,uncertainty_quantification_computational_workflows,0.188183,0.002907,0.550492,2724,2026,0.62
0.361406,0.326216,0.506629,0,uncertainty_quantification_computational_workflows,0.117559,-0.016848,0.461232,2725,2026,0.62
0.088191,0.622475,0.458903,0,uncertainty_quantification_computational_workflows,0.188802,-0.043914,0.392604,2726,2026,0.62
0.300921,0.573801,0.540138,0,uncertainty_quantification_computational_workflows,0.295312,0.049792,0.522735,2727,2026,0.62
0.40722,0.404629,0.719186,0,uncertainty_quantification_computational_workflows,0.160877,0.054259,0.592251,2728,2026,0.62
0.257713,0.467227,0.501312,0,uncertainty_quantification_computational_workflows,0.157186,0.010259,0.471969,2729,2026,0.62
0.254228,0.652672,0.585207,0,uncertainty_quantification_computational_workflows,0.22747,0.019784,0.47549,2730,2026,0.62
0.449172,0.547524,0.537534,0,uncertainty_quantification_computational_workflows,0.13636,-0.079841,0.330656,2731,2026,0.62
0.054764,0.590766,0.556569,0,uncertainty_quantification_computational_workflows,0.261264,-0.039003,0.470039,2732,2026,0.62
0.27477,0.71926,0.589189,0,uncertainty_quantification_computational_workflows,0.358306,-0.013523,0.454682,2733,2026,0.62
0.391108,0.602517,0.609739,0,uncertainty_quantification_computational_workflows,0.30695,-0.032934,0.444464,2734,2026,0.62
0.247098,0.485364,0.55635,0,uncertainty_quantification_computational_workflows,0.229077,-0.068608,0.429715,2735,2026,0.62
0.191812,0.619803,0.395653,0,uncertainty_quantification_computational_workflows,0.345452,0.04573,0.482685,2736,2026,0.62
0.362237,0.470274,0.550344,0,uncertainty_quantification_computational_workflows,0.208921,-0.004427,0.470124,2737,2026,0.62
0.101207,0.479409,0.4732,0,uncertainty_quantification_computational_workflows,0.159917,0.01711,0.493269,2738,2026,0.62
0.187429,0.603711,0.482746,0,uncertainty_quantification_computational_workflows,0.198794,-0.000679,0.435551,2739,2026,0.62
0.308995,0.574131,0.407715,0,uncertainty_quantification_computational_workflows,0.162822,0.046109,0.431403,2740,2026,0.62
0.307811,0.496467,0.465083,0,uncertainty_quantification_computational_workflows,0.390417,0.007924,0.500758,2741,2026,0.62
0.090075,0.471771,0.483141,0,uncertainty_quantification_computational_workflows,0.192925,-0.004279,0.488942,2742,2026,0.62
0.270006,0.324435,0.558813,0,uncertainty_quantification_computational_workflows,0.19588,-0.020553,0.515508,2743,2026,0.62
0.326469,0.482229,0.728878,0,uncertainty_quantification_computational_workflows,0.276089,-0.026164,0.537098,2744,2026,0.62
0.456935,0.550497,0.81271,0,uncertainty_quantification_computational_workflows,0.280215,0.041904,0.59349,2745,2026,0.62
0.374757,0.376929,0.745259,0,uncertainty_quantification_computational_workflows,0.189862,-0.011118,0.559039,2746,2026,0.62
0.125826,0.417679,0.60597,0,uncertainty_quantification_computational_workflows,0.140476,0.001454,0.537522,2747,2026,0.62
0.412645,0.378619,0.838385,0,uncertainty_quantification_computational_workflows,0.116338,-0.047028,0.531322,2748,2026,0.62
0.213197,0.445669,0.618441,0,uncertainty_quantification_computational_workflows,0.10349,-0.015893,0.490524,2749,2026,0.62
0.333419,0.710532,0.697823,0,uncertainty_quantification_computational_workflows,0.321198,-0.042569,0.449047,2750,2026,0.62
0.170999,0.581589,0.485407,0,uncertainty_quantification_computational_workflows,0.24438,-0.071371,0.387994,2751,2026,0.62
0.313985,0.505748,0.538088,0,uncertainty_quantification_computational_workflows,0.265818,-0.048764,0.434181,2752,2026,0.62
0.284514,0.463116,0.795908,1,uncertainty_quantification_computational_workflows,0.22277,0.038022,0.625837,2753,2026,0.62
0.263293,0.329929,0.472806,0,uncertainty_quantification_computational_workflows,0.295499,-0.029123,0.500658,2754,2026,0.62
0.353083,0.503027,0.609659,0,uncertainty_quantification_computational_workflows,0.198701,-0.017812,0.468014,2755,2026,0.62
0.176668,0.504963,0.550497,0,uncertainty_quantification_computational_workflows,0.190733,-0.041079,0.451269,2756,2026,0.62
0.318562,0.441527,0.547823,0,uncertainty_quantification_computational_workflows,0.126704,-0.033245,0.434923,2757,2026,0.62
0.467353,0.487626,0.821887,0,uncertainty_quantification_computational_workflows,0.199001,-0.041841,0.508919,2758,2026,0.62
0.234119,0.467235,0.413667,0,uncertainty_quantification_computational_workflows,0.296598,-0.024003,0.446288,2759,2026,0.62
0.279619,0.448433,0.350611,0,uncertainty_quantification_computational_workflows,0.193705,0.026675,0.442861,2760,2026,0.62
0.374569,0.474128,0.542835,0,uncertainty_quantification_computational_workflows,0.238311,-0.001974,0.474245,2761,2026,0.62
0.426042,0.608686,0.647094,0,uncertainty_quantification_computational_workflows,0.346476,0.040219,0.534283,2762,2026,0.62
0.164656,0.407038,0.658075,0,uncertainty_quantification_computational_workflows,0.262578,-0.044242,0.540903,2763,2026,0.62
0.263812,0.390495,0.294483,0,uncertainty_quantification_computational_workflows,0.281797,-0.002401,0.437048,2764,2026,0.62
0.259558,0.573891,0.667185,0,uncertainty_quantification_computational_workflows,0.288761,0.019474,0.546343,2765,2026,0.62
0.239875,0.561144,0.511094,0,uncertainty_quantification_computational_workflows,0.266114,0.019949,0.488883,2766,2026,0.62
0.110402,0.675693,0.498491,0,uncertainty_quantification_computational_workflows,0.23212,0.088777,0.531539,2767,2026,0.62
0.27285,0.587966,0.613412,0,uncertainty_quantification_computational_workflows,0.215451,-0.043579,0.436307,2768,2026,0.62
0.227481,0.434151,0.496342,0,uncertainty_quantification_computational_workflows,0.145714,-0.027944,0.444475,2769,2026,0.62
0.15784,0.557048,0.581459,0,uncertainty_quantification_computational_workflows,0.207446,0.009093,0.504962,2770,2026,0.62
0.138446,0.342114,0.725398,1,uncertainty_quantification_computational_workflows,0.239403,0.003228,0.632542,2771,2026,0.62
0.234021,0.494121,0.70695,0,uncertainty_quantification_computational_workflows,0.43299,-0.003312,0.606935,2772,2026,0.62
0.306107,0.418402,0.38599,0,uncertainty_quantification_computational_workflows,0.243036,0.003377,0.450869,2773,2026,0.62
0.377217,0.513286,0.487344,0,uncertainty_quantification_computational_workflows,0.169325,-0.088645,0.335246,2774,2026,0.62
0.141329,0.476375,0.598143,0,uncertainty_quantification_computational_workflows,0.171849,-0.008428,0.51215,2775,2026,0.62
0.241768,0.516275,0.641565,0,uncertainty_quantification_computational_workflows,0.149742,0.019834,0.520496,2776,2026,0.62
0.32516,0.428311,0.787947,0,uncertainty_quantification_computational_workflows,0.24689,-0.035446,0.559328,2777,2026,0.62
0.198486,0.682408,0.688824,0,uncertainty_quantification_computational_workflows,0.126922,0.019971,0.488719,2778,2026,0.62
0.232336,0.5852,0.732666,0,uncertainty_quantification_computational_workflows,0.155267,-0.044721,0.472381,2779,2026,0.62
0.357871,0.404718,0.679486,0,uncertainty_quantification_computational_workflows,0.316573,-0.015228,0.558572,2780,2026,0.62
0.321013,0.572964,0.260865,0,uncertainty_quantification_computational_workflows,0.282494,0.056093,0.416094,2781,2026,0.62
0.325228,0.513008,0.729663,0,uncertainty_quantification_computational_workflows,0.304559,-0.009535,0.552394,2782,2026,0.62
0.17769,0.520387,0.34577,0,uncertainty_quantification_computational_workflows,0.205697,-0.008275,0.405352,2783,2026,0.62
0.356557,0.574223,0.606113,0,uncertainty_quantification_computational_workflows,0.196834,-0.027015,0.434264,2784,2026,0.62
0.273052,0.27242,0.491553,0,uncertainty_quantification_computational_workflows,0.210544,0.009741,0.539778,2785,2026,0.62
0.157222,0.413895,0.552515,0,uncertainty_quantification_computational_workflows,0.1725,0.023718,0.543642,2786,2026,0.62
0.311091,0.355055,0.59983,0,uncertainty_quantification_computational_workflows,0.087721,0.053909,0.559465,2787,2026,0.62
0.378874,0.56414,0.602579,0,uncertainty_quantification_computational_workflows,0.095332,0.083831,0.51547,2788,2026,0.62
0.309156,0.430446,0.559303,0,uncertainty_quantification_computational_workflows,0.167441,-0.033213,0.455445,2789,2026,0.62
0.263388,0.530829,0.459809,0,uncertainty_quantification_computational_workflows,0.345513,-0.013441,0.462608,2790,2026,0.62
0.16706,0.372706,0.422447,0,uncertainty_quantification_computational_workflows,0.220044,-0.009158,0.485174,2791,2026,0.62
0.058001,0.377207,0.565455,1,uncertainty_quantification_computational_workflows,0.214553,0.056414,0.621842,2792,2026,0.62
0.303014,0.521498,0.600134,0,uncertainty_quantification_computational_workflows,0.216263,-0.004552,0.485683,2793,2026,0.62
0.578437,0.367153,0.350515,0,uncertainty_quantification_computational_workflows,0.090399,-0.022406,0.337261,2794,2026,0.62
0.274488,0.61377,0.561573,0,uncertainty_quantification_computational_workflows,0.306685,0.01148,0.488006,2795,2026,0.62
0.429074,0.66862,0.590178,0,uncertainty_quantification_computational_workflows,0.188811,0.004428,0.415169,2796,2026,0.62
0.274267,0.577015,0.451435,0,uncertainty_quantification_computational_workflows,0.182715,0.057269,0.469905,2797,2026,0.62
0.298186,0.416318,0.427595,0,uncertainty_quantification_computational_workflows,0.296136,0.021717,0.501428,2798,2026,0.62
0.322831,0.453602,0.530937,0,uncertainty_quantification_computational_workflows,0.268043,0.013309,0.508711,2799,2026,0.62
0.327625,0.453044,0.536937,0,uncertainty_quantification_computational_workflows,0.276291,0.034012,0.53323,2800,2026,0.62
0.335032,0.514192,0.47133,0,uncertainty_quantification_computational_workflows,0.261571,0.027304,0.477328,2801,2026,0.62
0.341453,0.302125,0.526404,0,uncertainty_quantification_computational_workflows,0.265796,0.019314,0.555993,2802,2026,0.62
0.120653,0.479299,0.458306,0,uncertainty_quantification_computational_workflows,0.190108,-0.019077,0.456108,2803,2026,0.62
0.346714,0.391204,0.58321,0,uncertainty_quantification_computational_workflows,0.138067,-0.045429,0.449788,2804,2026,0.62
0.346291,0.490222,0.796554,0,uncertainty_quantification_computational_workflows,0.180347,-0.041329,0.515754,2805,2026,0.62
0.208255,0.706074,0.526363,0,uncertainty_quantification_computational_workflows,0.317742,-0.003559,0.445881,2806,2026,0.62
0.150475,0.415305,0.767954,0,uncertainty_quantification_computational_workflows,0.199748,-0.046699,0.563225,2807,2026,0.62
0.299109,0.588515,0.549372,0,uncertainty_quantification_computational_workflows,0.281844,-0.039763,0.428817,2808,2026,0.62
0.228261,0.432161,0.576644,0,uncertainty_quantification_computational_workflows,0.218702,-0.019545,0.503573,2809,2026,0.62
0.347736,0.493433,0.576609,0,uncertainty_quantification_computational_workflows,0.220243,0.028569,0.511589,2810,2026,0.62
0.100498,0.537358,0.464553,0,uncertainty_quantification_computational_workflows,0.311216,0.02394,0.519827,2811,2026,0.62
0.233781,0.334922,0.687932,0,uncertainty_quantification_computational_workflows,0.077299,-0.018668,0.53771,2812,2026,0.62
