agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.864745,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,51,0.92619,2,4,0.55
420,0.873872,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.938095,2,5,0.55
420,0.878501,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.935714,2,6,0.55
420,0.880471,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,28,0.940476,2,7,0.55
420,0.881976,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.935714,2,8,0.55
420,0.887406,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.940476,2,9,0.55
420,0.891338,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,26,0.940476,2,10,0.55
420,0.897928,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,26,0.95,2,11,0.55
420,0.895666,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,23,0.945238,2,12,0.55
420,0.89881,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,24,0.95,2,13,0.55
420,0.898815,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.947619,2,14,0.55
420,0.904195,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.95,2,15,0.55
420,0.902432,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.947619,2,16,0.55
420,0.901752,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.947619,2,17,0.55
420,0.903767,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,24,0.945238,2,18,0.55
420,0.907795,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,23,0.959524,2,19,0.55
420,0.908512,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,18,0.959524,2,20,0.55
420,0.910057,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.964286,2,21,0.55
420,0.913767,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,18,0.964286,2,22,0.55
420,0.916199,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.964286,2,23,0.55
420,0.913912,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.966667,2,24,0.55
420,0.911539,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.964286,2,25,0.55
420,0.908739,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.964286,2,26,0.55
420,0.910524,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.966667,2,27,0.55
420,0.908804,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.964286,2,28,0.55
420,0.910255,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.966667,2,29,0.55
420,0.912517,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.969048,2,30,0.55
420,0.918829,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.971429,2,31,0.55
420,0.916482,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.971429,2,32,0.55
420,0.920813,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97381,2,33,0.55
420,0.922537,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,2,34,0.55
420,0.927871,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,2,35,0.55
420,0.929212,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,2,36,0.55
420,0.928316,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,2,37,0.55
420,0.927585,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,2,38,0.55
420,0.926831,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,2,39,0.55
420,0.926658,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,2,40,0.55
420,0.499748,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.421429,3,0,0.55
420,0.660822,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,210,0.714286,3,1,0.55
420,0.751417,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,119,0.811905,3,2,0.55
420,0.817781,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,70,0.9,3,3,0.55
420,0.854643,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,48,0.930952,3,4,0.55
420,0.874751,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.942857,3,5,0.55
420,0.881301,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,26,0.947619,3,6,0.55
420,0.887885,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.957143,3,7,0.55
420,0.888146,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.954762,3,8,0.55
420,0.886848,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.952381,3,9,0.55
420,0.892758,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.952381,3,10,0.55
420,0.899357,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.954762,3,11,0.55
420,0.901522,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.961905,3,12,0.55
420,0.902228,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,23,0.957143,3,13,0.55
420,0.90104,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,19,0.966667,3,14,0.55
420,0.911755,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,18,0.969048,3,15,0.55
420,0.9147,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.966667,3,16,0.55
420,0.914895,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.971429,3,17,0.55
420,0.920896,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.97619,3,18,0.55
420,0.921193,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,3,19,0.55
420,0.921378,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.980952,3,20,0.55
420,0.925856,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,3,21,0.55
420,0.925428,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,3,22,0.55
420,0.927868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,3,23,0.55
420,0.926162,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,3,24,0.55
420,0.933073,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.997619,3,25,0.55
420,0.932687,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,3,26,0.55
420,0.932211,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,3,27,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,1.0,3,28,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,29,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,30,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,31,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,32,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,33,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,34,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,35,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,36,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,37,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,38,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,39,0.55
420,0.934711,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,3,40,0.55
420,0.492055,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.397619,4,0,0.55
420,0.650615,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,215,0.685714,4,1,0.55
420,0.728903,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,133,0.788095,4,2,0.55
420,0.81318,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,82,0.861905,4,3,0.55
420,0.848308,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,57,0.909524,4,4,0.55
420,0.868274,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,38,0.930952,4,5,0.55
420,0.884487,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.945238,4,6,0.55
420,0.886942,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,25,0.95,4,7,0.55
420,0.899192,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,27,0.966667,4,8,0.55
420,0.904221,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.961905,4,9,0.55
420,0.906567,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,18,0.954762,4,10,0.55
420,0.907276,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.961905,4,11,0.55
420,0.911522,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.961905,4,12,0.55
420,0.916712,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.969048,4,13,0.55
420,0.915224,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.961905,4,14,0.55
420,0.915694,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.964286,4,15,0.55
420,0.922829,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.969048,4,16,0.55
420,0.921105,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.966667,4,17,0.55
420,0.919306,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.966667,4,18,0.55
420,0.930176,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.97619,4,19,0.55
420,0.928611,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97381,4,20,0.55
420,0.928353,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.971429,4,21,0.55
420,0.934269,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97381,4,22,0.55
420,0.936389,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97619,4,23,0.55
420,0.93405,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.980952,4,24,0.55
420,0.942217,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,4,25,0.55
420,0.940096,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,4,26,0.55
420,0.945102,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,4,27,0.55
420,0.942406,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,4,28,0.55
420,0.942129,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.980952,4,29,0.55
420,0.94138,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.980952,4,30,0.55
420,0.947098,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,4,31,0.55
420,0.944402,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,4,32,0.55
420,0.944359,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,4,33,0.55
420,0.944257,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,4,34,0.55
420,0.944498,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,4,35,0.55
420,0.946522,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.990476,4,36,0.55
420,0.946641,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,4,37,0.55
420,0.946647,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,4,38,0.55
420,0.942747,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,4,39,0.55
420,0.947772,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,4,40,0.55
420,0.499133,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.435714,5,0,0.55
420,0.664717,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,208,0.707143,5,1,0.55
420,0.727954,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,115,0.790476,5,2,0.55
420,0.783265,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,80,0.859524,5,3,0.55
420,0.8232,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,62,0.883333,5,4,0.55
420,0.875669,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,50,0.930952,5,5,0.55
420,0.891797,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,33,0.954762,5,6,0.55
420,0.897299,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,19,0.966667,5,7,0.55
420,0.910394,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.966667,5,8,0.55
420,0.913846,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.969048,5,9,0.55
420,0.918846,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97619,5,10,0.55
420,0.92074,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.97619,5,11,0.55
420,0.918679,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.97619,5,12,0.55
420,0.921519,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.978571,5,13,0.55
420,0.924756,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,5,14,0.55
420,0.9272,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.985714,5,15,0.55
420,0.929501,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,5,16,0.55
420,0.930811,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,5,17,0.55
420,0.933393,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,5,18,0.55
420,0.935201,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,5,19,0.55
420,0.937344,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,5,20,0.55
420,0.939328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,5,21,0.55
420,0.937577,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,5,22,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,5,23,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,24,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,25,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,26,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,27,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,28,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,29,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,30,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,31,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,32,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,33,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,34,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,35,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,36,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,37,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,38,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,39,0.55
420,0.94252,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,40,0.55
420,0.50093,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.395238,6,0,0.55
420,0.673322,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,218,0.7,6,1,0.55
420,0.763036,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,110,0.828571,6,2,0.55
420,0.805975,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,70,0.871429,6,3,0.55
420,0.842803,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,56,0.890476,6,4,0.55
420,0.871842,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,46,0.919048,6,5,0.55
420,0.891514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,35,0.942857,6,6,0.55
420,0.901168,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,24,0.954762,6,7,0.55
420,0.911689,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.964286,6,8,0.55
420,0.918682,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.971429,6,9,0.55
420,0.92674,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.980952,6,10,0.55
420,0.929892,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,6,11,0.55
420,0.92816,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.983333,6,12,0.55
420,0.924946,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.983333,6,13,0.55
420,0.930726,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.980952,6,14,0.55
420,0.929994,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97381,6,15,0.55
420,0.932188,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97381,6,16,0.55
420,0.940788,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.985714,6,17,0.55
420,0.945853,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.985714,6,18,0.55
420,0.947701,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,6,19,0.55
420,0.944796,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.985714,6,20,0.55
420,0.949773,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.992857,6,21,0.55
420,0.948302,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,6,22,0.55
420,0.952358,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.992857,6,23,0.55
420,0.948605,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,6,24,0.55
420,0.946576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,6,25,0.55
420,0.949813,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,6,26,0.55
420,0.951259,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,6,27,0.55
420,0.948563,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.985714,6,28,0.55
420,0.954569,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.990476,6,29,0.55
420,0.953509,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,6,30,0.55
420,0.957041,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,6,31,0.55
420,0.954337,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,6,32,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,6,33,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,34,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,35,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,36,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,37,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,38,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,39,0.55
420,0.957868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,40,0.55
420,0.508982,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.471429,7,0,0.55
420,0.688373,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,198,0.738095,7,1,0.55
420,0.774093,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,103,0.85,7,2,0.55
420,0.830558,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,63,0.902381,7,3,0.55
420,0.855445,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,40,0.92381,7,4,0.55
420,0.869861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,31,0.935714,7,5,0.55
420,0.885697,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,27,0.954762,7,6,0.55
420,0.893005,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.952381,7,7,0.55
420,0.898999,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,19,0.959524,7,8,0.55
420,0.907256,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.971429,7,9,0.55
420,0.912177,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.971429,7,10,0.55
420,0.915306,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.97381,7,11,0.55
420,0.915621,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97619,7,12,0.55
420,0.919541,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97381,7,13,0.55
420,0.919266,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97381,7,14,0.55
420,0.921378,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,7,15,0.55
420,0.920958,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,7,16,0.55
420,0.921018,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.969048,7,17,0.55
420,0.925235,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,7,18,0.55
420,0.929524,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,7,19,0.55
420,0.928693,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97381,7,20,0.55
420,0.929847,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97381,7,21,0.55
420,0.930887,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.971429,7,22,0.55
420,0.935833,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.97381,7,23,0.55
420,0.939008,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,7,24,0.55
420,0.937721,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,7,25,0.55
420,0.948634,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.985714,7,26,0.55
420,0.953373,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.990476,7,27,0.55
420,0.955176,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,7,28,0.55
420,0.952698,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,7,29,0.55
420,0.953135,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,7,30,0.55
420,0.954286,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,7,31,0.55
420,0.957222,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,7,32,0.55
420,0.957302,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,7,33,0.55
420,0.956865,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,7,34,0.55
420,0.959643,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,7,35,0.55
420,0.962262,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,7,36,0.55
420,0.962262,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,37,0.55
420,0.962262,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,38,0.55
420,0.962262,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,39,0.55
420,0.962262,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,40,0.55
420,0.501882,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.416667,8,0,0.55
420,0.668804,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,214,0.709524,8,1,0.55
420,0.743656,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,121,0.780952,8,2,0.55
420,0.789617,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,83,0.842857,8,3,0.55
420,0.829617,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,69,0.890476,8,4,0.55
420,0.851006,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,47,0.914286,8,5,0.55
420,0.873104,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,36,0.935714,8,6,0.55
420,0.886732,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,25,0.957143,8,7,0.55
420,0.892582,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.961905,8,8,0.55
420,0.894464,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.966667,8,9,0.55
420,0.901879,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.964286,8,10,0.55
420,0.906032,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.969048,8,11,0.55
420,0.905726,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.969048,8,12,0.55
420,0.903299,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.966667,8,13,0.55
420,0.909079,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.971429,8,14,0.55
420,0.913146,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.980952,8,15,0.55
420,0.916701,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,8,16,0.55
420,0.917129,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,8,17,0.55
420,0.917925,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.978571,8,18,0.55
420,0.915575,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.978571,8,19,0.55
420,0.917248,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.978571,8,20,0.55
420,0.917401,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97619,8,21,0.55
