above_threshold,baseline,experiment_name,outcome,scenario,seed,threshold,treatment,unit_id
0,43.749702,reproducible_scenario_experiment,51.938689,threshold_stress,101,70.0,0,45
0,50.622673,reproducible_scenario_experiment,59.024494,threshold_stress,101,70.0,1,46
0,49.164897,reproducible_scenario_experiment,52.815978,threshold_stress,101,70.0,1,47
0,66.395557,reproducible_scenario_experiment,67.951399,threshold_stress,101,70.0,1,48
0,46.041867,reproducible_scenario_experiment,41.928574,threshold_stress,101,70.0,0,49
0,66.41093,reproducible_scenario_experiment,65.26839,threshold_stress,101,70.0,1,50
1,72.472892,reproducible_scenario_experiment,73.075167,threshold_stress,101,70.0,1,51
0,40.671919,reproducible_scenario_experiment,46.134775,threshold_stress,101,70.0,1,52
0,45.859473,reproducible_scenario_experiment,43.628602,threshold_stress,101,70.0,0,53
0,52.232529,reproducible_scenario_experiment,50.564605,threshold_stress,101,70.0,0,54
0,48.570616,reproducible_scenario_experiment,57.084024,threshold_stress,101,70.0,0,55
0,67.695986,reproducible_scenario_experiment,68.129277,threshold_stress,101,70.0,1,56
0,49.294939,reproducible_scenario_experiment,45.940534,threshold_stress,101,70.0,0,57
0,43.189689,reproducible_scenario_experiment,47.53242,threshold_stress,101,70.0,1,58
0,53.697196,reproducible_scenario_experiment,66.169194,threshold_stress,101,70.0,1,59
0,50.723725,reproducible_scenario_experiment,56.620782,threshold_stress,101,70.0,1,60
0,48.332311,reproducible_scenario_experiment,40.412264,threshold_stress,101,70.0,0,61
0,58.839143,reproducible_scenario_experiment,56.998374,threshold_stress,101,70.0,1,62
0,54.489032,reproducible_scenario_experiment,61.202927,threshold_stress,101,70.0,0,63
0,60.431327,reproducible_scenario_experiment,58.91494,threshold_stress,101,70.0,1,64
0,30.48599,reproducible_scenario_experiment,24.777232,threshold_stress,101,70.0,1,65
0,69.641169,reproducible_scenario_experiment,64.191042,threshold_stress,101,70.0,0,66
0,44.783804,reproducible_scenario_experiment,47.158884,threshold_stress,101,70.0,1,67
0,63.296772,reproducible_scenario_experiment,65.394873,threshold_stress,101,70.0,0,68
0,63.57149,reproducible_scenario_experiment,63.23232,threshold_stress,101,70.0,0,69
0,45.604859,reproducible_scenario_experiment,49.44799,threshold_stress,101,70.0,1,70
0,47.073089,reproducible_scenario_experiment,54.242031,threshold_stress,101,70.0,0,71
0,47.85877,reproducible_scenario_experiment,52.060553,threshold_stress,101,70.0,0,72
0,40.230159,reproducible_scenario_experiment,47.178422,threshold_stress,101,70.0,1,73
0,63.559387,reproducible_scenario_experiment,52.831192,threshold_stress,101,70.0,0,74
0,58.267932,reproducible_scenario_experiment,58.147004,threshold_stress,101,70.0,1,75
0,42.776709,reproducible_scenario_experiment,56.836963,threshold_stress,101,70.0,1,76
0,51.756009,reproducible_scenario_experiment,57.025745,threshold_stress,101,70.0,1,77
0,28.849138,reproducible_scenario_experiment,33.963264,threshold_stress,101,70.0,0,78
0,50.8176,reproducible_scenario_experiment,42.750008,threshold_stress,101,70.0,1,79
0,51.225385,reproducible_scenario_experiment,47.015812,threshold_stress,101,70.0,0,80
1,70.649591,reproducible_scenario_experiment,75.295368,threshold_stress,101,70.0,1,81
0,37.69392,reproducible_scenario_experiment,32.833159,threshold_stress,101,70.0,0,82
0,46.038385,reproducible_scenario_experiment,40.790696,threshold_stress,101,70.0,0,83
0,62.833168,reproducible_scenario_experiment,59.698143,threshold_stress,101,70.0,0,84
0,51.984235,reproducible_scenario_experiment,50.34218,threshold_stress,101,70.0,0,85
0,62.34988,reproducible_scenario_experiment,69.149426,threshold_stress,101,70.0,1,86
0,51.845637,reproducible_scenario_experiment,50.408129,threshold_stress,101,70.0,0,87
0,53.290041,reproducible_scenario_experiment,55.843077,threshold_stress,101,70.0,1,88
1,70.625797,reproducible_scenario_experiment,83.074199,threshold_stress,101,70.0,0,89
0,55.564272,reproducible_scenario_experiment,53.640395,threshold_stress,101,70.0,0,90
0,54.516229,reproducible_scenario_experiment,47.23642,threshold_stress,101,70.0,1,91
0,65.873745,reproducible_scenario_experiment,64.11029,threshold_stress,101,70.0,0,92
0,47.832844,reproducible_scenario_experiment,53.729442,threshold_stress,101,70.0,0,93
0,38.49119,reproducible_scenario_experiment,37.779977,threshold_stress,101,70.0,0,94
0,32.627688,reproducible_scenario_experiment,40.317394,threshold_stress,101,70.0,1,95
0,34.487898,reproducible_scenario_experiment,34.684932,threshold_stress,101,70.0,1,96
0,47.284276,reproducible_scenario_experiment,42.636462,threshold_stress,101,70.0,0,97
0,46.128721,reproducible_scenario_experiment,43.855938,threshold_stress,101,70.0,0,98
0,50.251923,reproducible_scenario_experiment,55.498381,threshold_stress,101,70.0,1,99
0,54.252944,reproducible_scenario_experiment,55.337578,threshold_stress,101,70.0,0,100
0,60.212878,reproducible_scenario_experiment,64.521514,threshold_stress,101,70.0,0,101
0,32.413736,reproducible_scenario_experiment,35.566838,threshold_stress,101,70.0,0,102
0,52.040404,reproducible_scenario_experiment,54.097376,threshold_stress,101,70.0,0,103
0,63.073837,reproducible_scenario_experiment,54.327828,threshold_stress,101,70.0,0,104
0,24.879398,reproducible_scenario_experiment,23.941019,threshold_stress,101,70.0,0,105
0,51.786032,reproducible_scenario_experiment,40.613235,threshold_stress,101,70.0,1,106
0,49.267371,reproducible_scenario_experiment,43.330214,threshold_stress,101,70.0,1,107
0,49.465669,reproducible_scenario_experiment,58.980606,threshold_stress,101,70.0,0,108
0,42.394382,reproducible_scenario_experiment,40.507432,threshold_stress,101,70.0,0,109
0,70.244985,reproducible_scenario_experiment,58.676303,threshold_stress,101,70.0,0,110
0,49.498417,reproducible_scenario_experiment,48.951477,threshold_stress,101,70.0,1,111
0,32.573989,reproducible_scenario_experiment,30.477353,threshold_stress,101,70.0,1,112
0,57.071356,reproducible_scenario_experiment,64.71793,threshold_stress,101,70.0,1,113
0,53.730867,reproducible_scenario_experiment,58.454654,threshold_stress,101,70.0,1,114
0,51.624309,reproducible_scenario_experiment,48.077434,threshold_stress,101,70.0,0,115
0,56.778767,reproducible_scenario_experiment,58.83995,threshold_stress,101,70.0,0,116
0,58.808687,reproducible_scenario_experiment,61.044108,threshold_stress,101,70.0,1,117
0,52.568824,reproducible_scenario_experiment,66.996526,threshold_stress,101,70.0,1,118
0,45.882787,reproducible_scenario_experiment,34.942779,threshold_stress,101,70.0,1,119
0,55.710119,reproducible_scenario_experiment,51.699549,threshold_stress,101,70.0,0,120
0,41.884823,reproducible_scenario_experiment,39.172136,threshold_stress,101,70.0,0,121
0,47.070789,reproducible_scenario_experiment,42.111571,threshold_stress,101,70.0,0,122
0,47.739605,reproducible_scenario_experiment,52.471629,threshold_stress,101,70.0,0,123
0,55.793147,reproducible_scenario_experiment,55.253055,threshold_stress,101,70.0,0,124
0,49.663468,reproducible_scenario_experiment,50.790112,threshold_stress,101,70.0,1,125
0,30.778516,reproducible_scenario_experiment,35.7027,threshold_stress,101,70.0,0,126
0,49.942255,reproducible_scenario_experiment,56.458059,threshold_stress,101,70.0,0,127
0,51.179146,reproducible_scenario_experiment,55.909749,threshold_stress,101,70.0,1,128
0,41.432824,reproducible_scenario_experiment,30.387234,threshold_stress,101,70.0,0,129
0,56.195452,reproducible_scenario_experiment,58.467314,threshold_stress,101,70.0,1,130
0,41.590077,reproducible_scenario_experiment,38.123453,threshold_stress,101,70.0,0,131
0,39.659877,reproducible_scenario_experiment,34.165078,threshold_stress,101,70.0,0,132
0,55.936622,reproducible_scenario_experiment,68.164175,threshold_stress,101,70.0,0,133
0,57.688188,reproducible_scenario_experiment,50.27795,threshold_stress,101,70.0,1,134
0,59.00121,reproducible_scenario_experiment,60.879032,threshold_stress,101,70.0,0,135
0,56.139595,reproducible_scenario_experiment,67.660433,threshold_stress,101,70.0,0,136
0,46.217655,reproducible_scenario_experiment,41.698192,threshold_stress,101,70.0,1,137
0,52.246107,reproducible_scenario_experiment,50.806314,threshold_stress,101,70.0,1,138
0,50.75099,reproducible_scenario_experiment,44.238313,threshold_stress,101,70.0,1,139
0,56.373223,reproducible_scenario_experiment,54.738859,threshold_stress,101,70.0,1,140
0,35.600858,reproducible_scenario_experiment,41.118215,threshold_stress,101,70.0,1,141
0,42.532627,reproducible_scenario_experiment,37.233485,threshold_stress,101,70.0,0,142
0,41.340896,reproducible_scenario_experiment,47.170932,threshold_stress,101,70.0,0,143
1,66.548015,reproducible_scenario_experiment,72.356832,threshold_stress,101,70.0,1,144
0,47.531178,reproducible_scenario_experiment,54.104851,threshold_stress,101,70.0,1,145
0,53.722573,reproducible_scenario_experiment,50.35933,threshold_stress,101,70.0,0,146
0,41.850448,reproducible_scenario_experiment,41.340103,threshold_stress,101,70.0,0,147
0,31.874422,reproducible_scenario_experiment,27.784521,threshold_stress,101,70.0,1,148
0,49.152881,reproducible_scenario_experiment,49.820647,threshold_stress,101,70.0,1,149
0,42.547667,reproducible_scenario_experiment,47.203526,threshold_stress,101,70.0,1,150
0,34.97035,reproducible_scenario_experiment,32.774651,threshold_stress,101,70.0,1,151
0,32.574414,reproducible_scenario_experiment,34.007848,threshold_stress,101,70.0,1,152
0,52.187589,reproducible_scenario_experiment,54.170181,threshold_stress,101,70.0,1,153
0,53.335816,reproducible_scenario_experiment,51.423925,threshold_stress,101,70.0,1,154
1,62.9139,reproducible_scenario_experiment,77.18135,threshold_stress,101,70.0,0,155
0,60.850912,reproducible_scenario_experiment,66.499662,threshold_stress,101,70.0,1,156
0,57.022742,reproducible_scenario_experiment,57.503415,threshold_stress,101,70.0,0,157
0,41.900903,reproducible_scenario_experiment,41.01783,threshold_stress,101,70.0,0,158
0,57.953244,reproducible_scenario_experiment,62.674938,threshold_stress,101,70.0,1,159
0,54.419038,reproducible_scenario_experiment,49.155698,threshold_stress,101,70.0,0,160
0,44.695636,reproducible_scenario_experiment,50.035869,threshold_stress,101,70.0,0,161
0,49.272074,reproducible_scenario_experiment,56.812531,threshold_stress,101,70.0,0,162
0,55.950156,reproducible_scenario_experiment,59.741115,threshold_stress,101,70.0,1,163
0,45.181096,reproducible_scenario_experiment,45.388026,threshold_stress,101,70.0,0,164
0,56.478034,reproducible_scenario_experiment,64.69255,threshold_stress,101,70.0,1,165
0,49.900859,reproducible_scenario_experiment,38.870614,threshold_stress,101,70.0,0,166
0,29.566325,reproducible_scenario_experiment,32.44612,threshold_stress,101,70.0,0,167
0,35.599582,reproducible_scenario_experiment,50.016618,threshold_stress,101,70.0,0,168
0,59.176088,reproducible_scenario_experiment,67.542522,threshold_stress,101,70.0,0,169
0,38.271899,reproducible_scenario_experiment,33.959047,threshold_stress,101,70.0,1,170
0,58.076156,reproducible_scenario_experiment,51.789882,threshold_stress,101,70.0,1,171
0,65.885378,reproducible_scenario_experiment,65.8086,threshold_stress,101,70.0,1,172
0,55.965182,reproducible_scenario_experiment,56.70217,threshold_stress,101,70.0,0,173
0,46.018429,reproducible_scenario_experiment,32.342114,threshold_stress,101,70.0,0,174
0,51.857147,reproducible_scenario_experiment,57.639712,threshold_stress,101,70.0,1,175
0,41.913196,reproducible_scenario_experiment,47.92626,threshold_stress,101,70.0,1,176
0,55.943332,reproducible_scenario_experiment,48.484631,threshold_stress,101,70.0,0,177
0,61.049634,reproducible_scenario_experiment,53.278863,threshold_stress,101,70.0,0,178
0,39.568231,reproducible_scenario_experiment,45.584206,threshold_stress,101,70.0,1,179
0,40.448057,reproducible_scenario_experiment,30.211604,threshold_stress,101,70.0,0,180
0,49.646466,reproducible_scenario_experiment,59.378034,threshold_stress,101,70.0,1,181
0,53.381053,reproducible_scenario_experiment,57.35961,threshold_stress,101,70.0,1,182
0,64.519559,reproducible_scenario_experiment,63.127056,threshold_stress,101,70.0,1,183
0,63.910955,reproducible_scenario_experiment,59.091716,threshold_stress,101,70.0,0,184
0,58.611417,reproducible_scenario_experiment,60.817087,threshold_stress,101,70.0,1,185
0,44.913187,reproducible_scenario_experiment,45.248959,threshold_stress,101,70.0,0,186
0,39.077977,reproducible_scenario_experiment,35.534023,threshold_stress,101,70.0,1,187
0,45.415719,reproducible_scenario_experiment,44.376935,threshold_stress,101,70.0,0,188
0,63.20321,reproducible_scenario_experiment,54.572642,threshold_stress,101,70.0,0,189
0,50.406186,reproducible_scenario_experiment,57.406091,threshold_stress,101,70.0,1,190
0,54.376496,reproducible_scenario_experiment,42.777493,threshold_stress,101,70.0,0,191
0,35.543484,reproducible_scenario_experiment,29.196383,threshold_stress,101,70.0,0,192
0,52.731424,reproducible_scenario_experiment,54.284542,threshold_stress,101,70.0,0,193
0,65.599882,reproducible_scenario_experiment,63.848579,threshold_stress,101,70.0,0,194
0,34.300787,reproducible_scenario_experiment,43.512189,threshold_stress,101,70.0,1,195
1,67.006381,reproducible_scenario_experiment,72.622227,threshold_stress,101,70.0,1,196
0,46.92935,reproducible_scenario_experiment,40.431247,threshold_stress,101,70.0,1,197
0,42.649329,reproducible_scenario_experiment,44.502391,threshold_stress,101,70.0,0,198
0,51.519581,reproducible_scenario_experiment,48.236194,threshold_stress,101,70.0,1,199
0,44.09055,reproducible_scenario_experiment,49.487614,threshold_stress,101,70.0,0,200
0,58.329939,reproducible_scenario_experiment,58.630577,threshold_stress,101,70.0,1,201
0,42.613168,reproducible_scenario_experiment,38.112828,threshold_stress,101,70.0,0,202
0,43.400832,reproducible_scenario_experiment,36.96943,threshold_stress,101,70.0,0,203
0,55.837402,reproducible_scenario_experiment,67.721994,threshold_stress,101,70.0,1,204
0,37.367117,reproducible_scenario_experiment,38.34854,threshold_stress,101,70.0,0,205
0,58.449322,reproducible_scenario_experiment,64.756793,threshold_stress,101,70.0,1,206
0,48.253462,reproducible_scenario_experiment,56.441913,threshold_stress,101,70.0,1,207
0,54.105696,reproducible_scenario_experiment,62.894752,threshold_stress,101,70.0,0,208
0,55.972004,reproducible_scenario_experiment,56.75697,threshold_stress,101,70.0,1,209
0,38.797288,reproducible_scenario_experiment,43.249938,threshold_stress,101,70.0,0,210
0,40.134034,reproducible_scenario_experiment,36.410231,threshold_stress,101,70.0,0,211
0,67.513167,reproducible_scenario_experiment,66.900833,threshold_stress,101,70.0,1,212
0,50.292967,reproducible_scenario_experiment,48.676518,threshold_stress,101,70.0,0,213
0,43.130743,reproducible_scenario_experiment,32.099773,threshold_stress,101,70.0,1,214
0,48.15907,reproducible_scenario_experiment,43.738437,threshold_stress,101,70.0,0,215
0,50.581847,reproducible_scenario_experiment,53.305613,threshold_stress,101,70.0,1,216
0,43.649484,reproducible_scenario_experiment,37.24879,threshold_stress,101,70.0,0,217
0,42.951571,reproducible_scenario_experiment,33.39694,threshold_stress,101,70.0,0,218
0,54.32633,reproducible_scenario_experiment,57.474377,threshold_stress,101,70.0,1,219
0,58.457726,reproducible_scenario_experiment,64.117242,threshold_stress,101,70.0,0,220
0,54.879072,reproducible_scenario_experiment,63.267327,threshold_stress,101,70.0,1,221
0,57.800433,reproducible_scenario_experiment,60.303489,threshold_stress,101,70.0,1,222
0,39.973731,reproducible_scenario_experiment,27.354774,threshold_stress,101,70.0,1,223
0,38.847956,reproducible_scenario_experiment,39.255427,threshold_stress,101,70.0,0,224
1,64.904445,reproducible_scenario_experiment,78.963556,threshold_stress,101,70.0,1,225
0,40.978323,reproducible_scenario_experiment,38.06715,threshold_stress,101,70.0,0,226
0,60.137837,reproducible_scenario_experiment,56.460045,threshold_stress,101,70.0,1,227
0,55.94268,reproducible_scenario_experiment,54.843457,threshold_stress,101,70.0,0,228
0,46.540152,reproducible_scenario_experiment,42.553667,threshold_stress,101,70.0,0,229
0,57.937198,reproducible_scenario_experiment,52.602132,threshold_stress,101,70.0,0,230
0,56.66368,reproducible_scenario_experiment,61.341227,threshold_stress,101,70.0,1,231
0,59.01341,reproducible_scenario_experiment,57.023777,threshold_stress,101,70.0,0,232
0,36.049205,reproducible_scenario_experiment,31.455787,threshold_stress,101,70.0,0,233
1,65.105078,reproducible_scenario_experiment,75.038113,threshold_stress,101,70.0,0,234
0,54.117534,reproducible_scenario_experiment,56.503277,threshold_stress,101,70.0,0,235
0,28.794198,reproducible_scenario_experiment,23.602616,threshold_stress,101,70.0,0,236
0,40.07369,reproducible_scenario_experiment,38.175585,threshold_stress,101,70.0,0,237
0,58.47533,reproducible_scenario_experiment,57.763772,threshold_stress,101,70.0,0,238
0,52.212227,reproducible_scenario_experiment,55.432624,threshold_stress,101,70.0,1,239
0,40.2245,reproducible_scenario_experiment,46.122799,threshold_stress,101,70.0,0,240
0,50.015304,reproducible_scenario_experiment,36.552389,threshold_stress,101,70.0,1,241
0,55.349712,reproducible_scenario_experiment,53.160866,threshold_stress,101,70.0,1,242
0,17.596657,reproducible_scenario_experiment,14.150446,threshold_stress,101,70.0,1,243
0,58.915328,reproducible_scenario_experiment,60.972425,threshold_stress,101,70.0,0,244
0,47.6461,reproducible_scenario_experiment,46.482546,threshold_stress,101,70.0,1,245
0,56.016329,reproducible_scenario_experiment,64.241585,threshold_stress,101,70.0,1,246
0,45.001458,reproducible_scenario_experiment,51.491608,threshold_stress,101,70.0,0,247
0,37.869117,reproducible_scenario_experiment,33.36575,threshold_stress,101,70.0,1,248
0,54.457076,reproducible_scenario_experiment,55.119009,threshold_stress,101,70.0,1,249
0,59.4031,reproducible_scenario_experiment,65.318287,threshold_stress,101,70.0,1,250
0,50.385504,reproducible_scenario_experiment,51.077028,threshold_stress,101,70.0,0,251
0,63.197795,reproducible_scenario_experiment,66.220563,threshold_stress,101,70.0,0,252
0,49.821178,reproducible_scenario_experiment,57.821412,threshold_stress,101,70.0,0,253
0,29.216663,reproducible_scenario_experiment,36.302108,threshold_stress,101,70.0,1,254
0,34.414208,reproducible_scenario_experiment,31.848764,threshold_stress,101,70.0,1,255
0,63.474875,reproducible_scenario_experiment,48.601189,threshold_stress,101,70.0,0,256
0,34.806836,reproducible_scenario_experiment,36.040175,threshold_stress,101,70.0,0,257
0,47.795428,reproducible_scenario_experiment,48.502221,threshold_stress,101,70.0,1,258
0,46.195701,reproducible_scenario_experiment,46.292812,threshold_stress,101,70.0,1,259
0,61.624122,reproducible_scenario_experiment,60.381476,threshold_stress,101,70.0,0,260
0,59.141163,reproducible_scenario_experiment,52.203512,threshold_stress,101,70.0,1,261
0,50.37016,reproducible_scenario_experiment,54.584331,threshold_stress,101,70.0,1,262
0,36.30087,reproducible_scenario_experiment,38.453194,threshold_stress,101,70.0,1,263
0,40.766074,reproducible_scenario_experiment,42.313454,threshold_stress,101,70.0,0,264
0,44.288582,reproducible_scenario_experiment,55.203612,threshold_stress,101,70.0,0,265
0,57.449644,reproducible_scenario_experiment,57.548002,threshold_stress,101,70.0,1,266
0,42.252785,reproducible_scenario_experiment,42.6309,threshold_stress,101,70.0,0,267
0,61.781191,reproducible_scenario_experiment,61.616845,threshold_stress,101,70.0,1,268
0,63.322974,reproducible_scenario_experiment,68.085003,threshold_stress,101,70.0,1,269
0,59.5635,reproducible_scenario_experiment,59.903672,threshold_stress,101,70.0,0,270
0,43.675333,reproducible_scenario_experiment,39.806764,threshold_stress,101,70.0,0,271
0,52.318853,reproducible_scenario_experiment,54.158933,threshold_stress,101,70.0,1,272
0,42.9788,reproducible_scenario_experiment,41.490827,threshold_stress,101,70.0,1,273
0,57.13346,reproducible_scenario_experiment,46.895374,threshold_stress,101,70.0,1,274
0,62.765467,reproducible_scenario_experiment,61.01663,threshold_stress,101,70.0,0,275
0,32.253556,reproducible_scenario_experiment,31.254824,threshold_stress,101,70.0,0,276
0,38.604562,reproducible_scenario_experiment,38.55379,threshold_stress,101,70.0,0,277
0,57.959654,reproducible_scenario_experiment,52.579457,threshold_stress,101,70.0,1,278
0,56.560241,reproducible_scenario_experiment,62.697752,threshold_stress,101,70.0,1,279
0,44.287784,reproducible_scenario_experiment,50.82611,threshold_stress,101,70.0,1,280
0,58.817763,reproducible_scenario_experiment,65.535643,threshold_stress,101,70.0,0,281
0,53.022511,reproducible_scenario_experiment,64.457304,threshold_stress,101,70.0,1,282
1,73.178823,reproducible_scenario_experiment,76.105722,threshold_stress,101,70.0,1,283
0,48.15129,reproducible_scenario_experiment,50.281626,threshold_stress,101,70.0,1,284
0,44.091599,reproducible_scenario_experiment,48.757524,threshold_stress,101,70.0,0,285
0,63.486602,reproducible_scenario_experiment,63.798552,threshold_stress,101,70.0,1,286
0,55.493374,reproducible_scenario_experiment,49.760201,threshold_stress,101,70.0,0,287
0,34.338995,reproducible_scenario_experiment,39.633211,threshold_stress,101,70.0,1,288
0,57.198011,reproducible_scenario_experiment,65.411783,threshold_stress,101,70.0,0,289
0,48.14284,reproducible_scenario_experiment,49.479403,threshold_stress,101,70.0,0,290
0,57.824507,reproducible_scenario_experiment,61.457912,threshold_stress,101,70.0,0,291
0,55.823792,reproducible_scenario_experiment,47.24084,threshold_stress,101,70.0,1,292
0,49.72193,reproducible_scenario_experiment,48.249775,threshold_stress,101,70.0,0,293
0,49.265331,reproducible_scenario_experiment,38.942251,threshold_stress,101,70.0,0,294
0,57.250354,reproducible_scenario_experiment,48.068782,threshold_stress,101,70.0,0,295
0,53.733017,reproducible_scenario_experiment,54.705688,threshold_stress,101,70.0,0,296
1,63.287504,reproducible_scenario_experiment,72.594948,threshold_stress,101,70.0,1,297
0,50.105631,reproducible_scenario_experiment,47.271386,threshold_stress,101,70.0,0,298
0,46.765479,reproducible_scenario_experiment,39.135861,threshold_stress,101,70.0,1,299
0,51.086248,reproducible_scenario_experiment,62.723188,threshold_stress,101,70.0,0,300
0,48.056859,reproducible_scenario_experiment,47.990855,threshold_stress,101,70.0,0,301
0,50.459861,reproducible_scenario_experiment,41.793738,threshold_stress,101,70.0,0,302
0,37.678823,reproducible_scenario_experiment,31.480517,threshold_stress,101,70.0,1,303
0,43.328147,reproducible_scenario_experiment,59.623092,threshold_stress,101,70.0,0,304
0,60.90728,reproducible_scenario_experiment,66.147968,threshold_stress,101,70.0,0,305
0,42.365112,reproducible_scenario_experiment,40.570931,threshold_stress,101,70.0,1,306
0,54.842095,reproducible_scenario_experiment,55.293334,threshold_stress,101,70.0,1,307
0,49.97322,reproducible_scenario_experiment,50.951722,threshold_stress,101,70.0,1,308
0,35.979218,reproducible_scenario_experiment,34.673945,threshold_stress,101,70.0,1,309
0,40.455458,reproducible_scenario_experiment,33.809957,threshold_stress,101,70.0,0,310
0,27.183765,reproducible_scenario_experiment,31.652234,threshold_stress,101,70.0,1,311
0,58.70136,reproducible_scenario_experiment,55.667752,threshold_stress,101,70.0,0,312
0,46.3646,reproducible_scenario_experiment,54.511133,threshold_stress,101,70.0,0,313
1,65.974568,reproducible_scenario_experiment,71.885485,threshold_stress,101,70.0,1,314
0,51.374375,reproducible_scenario_experiment,50.138625,threshold_stress,101,70.0,1,315
0,46.903582,reproducible_scenario_experiment,51.203846,threshold_stress,101,70.0,0,316
0,39.1601,reproducible_scenario_experiment,50.219516,threshold_stress,101,70.0,1,317
0,51.526165,reproducible_scenario_experiment,46.376199,threshold_stress,101,70.0,0,318
0,42.068371,reproducible_scenario_experiment,39.151635,threshold_stress,101,70.0,0,319
0,41.090099,reproducible_scenario_experiment,35.648618,threshold_stress,101,70.0,0,320
0,51.179008,reproducible_scenario_experiment,56.411274,threshold_stress,101,70.0,0,321
0,46.089833,reproducible_scenario_experiment,39.803833,threshold_stress,101,70.0,0,322
0,64.72026,reproducible_scenario_experiment,63.423649,threshold_stress,101,70.0,1,323
0,42.261739,reproducible_scenario_experiment,46.064909,threshold_stress,101,70.0,0,324
0,46.756309,reproducible_scenario_experiment,53.169103,threshold_stress,101,70.0,0,325
0,53.274996,reproducible_scenario_experiment,54.924279,threshold_stress,101,70.0,0,326
0,59.457326,reproducible_scenario_experiment,62.048996,threshold_stress,101,70.0,1,327
0,50.838674,reproducible_scenario_experiment,47.041586,threshold_stress,101,70.0,0,328
0,60.202778,reproducible_scenario_experiment,55.612438,threshold_stress,101,70.0,1,329
1,59.034404,reproducible_scenario_experiment,72.464295,threshold_stress,101,70.0,0,330
0,47.119577,reproducible_scenario_experiment,44.84146,threshold_stress,101,70.0,1,331
0,63.108072,reproducible_scenario_experiment,54.96644,threshold_stress,101,70.0,0,332
0,44.700703,reproducible_scenario_experiment,53.669059,threshold_stress,101,70.0,0,333
0,62.552834,reproducible_scenario_experiment,58.794459,threshold_stress,101,70.0,1,334
0,57.694722,reproducible_scenario_experiment,59.298183,threshold_stress,101,70.0,0,335
0,48.344373,reproducible_scenario_experiment,51.98056,threshold_stress,101,70.0,1,336
0,55.414068,reproducible_scenario_experiment,60.68767,threshold_stress,101,70.0,0,337
0,37.501291,reproducible_scenario_experiment,37.369646,threshold_stress,101,70.0,0,338
0,72.323006,reproducible_scenario_experiment,69.130828,threshold_stress,101,70.0,0,339
0,61.363304,reproducible_scenario_experiment,69.639871,threshold_stress,101,70.0,1,340
0,54.439577,reproducible_scenario_experiment,56.599449,threshold_stress,101,70.0,1,341
0,57.294187,reproducible_scenario_experiment,51.774086,threshold_stress,101,70.0,0,342
0,34.262342,reproducible_scenario_experiment,32.426925,threshold_stress,101,70.0,0,343
0,48.916304,reproducible_scenario_experiment,45.327175,threshold_stress,101,70.0,1,344
0,54.987421,reproducible_scenario_experiment,44.883611,threshold_stress,101,70.0,0,345
0,41.971181,reproducible_scenario_experiment,32.466691,threshold_stress,101,70.0,0,346
0,42.06325,reproducible_scenario_experiment,36.178346,threshold_stress,101,70.0,1,347
1,69.547667,reproducible_scenario_experiment,72.401792,threshold_stress,101,70.0,0,348
0,45.228185,reproducible_scenario_experiment,52.927175,threshold_stress,101,70.0,1,349
0,53.655626,reproducible_scenario_experiment,54.682621,threshold_stress,101,70.0,1,350
1,69.60895,reproducible_scenario_experiment,71.522987,threshold_stress,101,70.0,0,351
0,51.694928,reproducible_scenario_experiment,43.893559,threshold_stress,101,70.0,0,352
0,53.568418,reproducible_scenario_experiment,54.12463,threshold_stress,101,70.0,1,353
0,58.50815,reproducible_scenario_experiment,64.973878,threshold_stress,101,70.0,1,354
0,41.150376,reproducible_scenario_experiment,34.917654,threshold_stress,101,70.0,0,355
0,51.73271,reproducible_scenario_experiment,51.777859,threshold_stress,101,70.0,1,356
0,38.603745,reproducible_scenario_experiment,41.071775,threshold_stress,101,70.0,0,357
0,37.975307,reproducible_scenario_experiment,50.089305,threshold_stress,101,70.0,0,358
0,35.000172,reproducible_scenario_experiment,35.644076,threshold_stress,101,70.0,0,359
0,48.509335,reproducible_scenario_experiment,37.930093,threshold_stress,101,70.0,1,360
0,51.696329,reproducible_scenario_experiment,52.521576,threshold_stress,101,70.0,0,361
0,49.052674,reproducible_scenario_experiment,45.142017,threshold_stress,101,70.0,0,362
0,53.470657,reproducible_scenario_experiment,61.228353,threshold_stress,101,70.0,0,363
0,55.648657,reproducible_scenario_experiment,54.20184,threshold_stress,101,70.0,1,364
0,50.501311,reproducible_scenario_experiment,59.918296,threshold_stress,101,70.0,1,365
0,38.641427,reproducible_scenario_experiment,41.035246,threshold_stress,101,70.0,0,366
0,43.780762,reproducible_scenario_experiment,50.653896,threshold_stress,101,70.0,1,367
0,44.446829,reproducible_scenario_experiment,43.287073,threshold_stress,101,70.0,0,368
0,32.143184,reproducible_scenario_experiment,31.031509,threshold_stress,101,70.0,0,369
0,57.953692,reproducible_scenario_experiment,57.357276,threshold_stress,101,70.0,1,370
0,49.551541,reproducible_scenario_experiment,49.915246,threshold_stress,101,70.0,0,371
0,41.96169,reproducible_scenario_experiment,29.273357,threshold_stress,101,70.0,1,372
0,60.86969,reproducible_scenario_experiment,52.884022,threshold_stress,101,70.0,0,373
0,54.82027,reproducible_scenario_experiment,58.499621,threshold_stress,101,70.0,0,374
0,47.945035,reproducible_scenario_experiment,47.489841,threshold_stress,101,70.0,1,375
0,65.625232,reproducible_scenario_experiment,65.660363,threshold_stress,101,70.0,1,376
