baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.397754,809,False,Improve service quality and implementation reliability.,0.04899,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.446744,0.472717,0.907378,0.141432,-0.02701
monitor,0.397754,809,False,"Combine support, access, and quality improvements.",0.080301,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.478055,0.362717,0.827378,0.231432,-0.053699
monitor,0.397754,809,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.397753,0.502717,0.727378,0.111432,-0.038501
monitor,0.348728,810,False,Increase support intensity while leaving barriers largely unchanged.,0.039057,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.387785,0.869111,0.519018,0.510174,-0.034443
monitor,0.348728,810,False,Reduce access barriers through institutional redesign.,0.050032,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.39876,0.689111,0.529018,0.370174,-0.034468
monitor,0.348728,810,False,Improve service quality and implementation reliability.,0.04692,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.395648,0.839111,0.679018,0.380174,-0.02908
monitor,0.348728,810,False,"Combine support, access, and quality improvements.",0.077408,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.426136,0.729111,0.599018,0.470174,-0.056592
monitor,0.348728,810,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.348728,0.869111,0.499018,0.350174,-0.0385
monitor,0.515546,811,False,Increase support intensity while leaving barriers largely unchanged.,0.041752,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.557298,0.29779,0.357331,0.62558,-0.031748
monitor,0.515546,811,False,Reduce access barriers through institutional redesign.,0.05307,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.568616,0.11779,0.367331,0.48558,-0.03143
monitor,0.515546,811,False,Improve service quality and implementation reliability.,0.049878,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.565424,0.26779,0.517331,0.49558,-0.026122
monitor,0.515546,811,False,"Combine support, access, and quality improvements.",0.080545,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.596091,0.15779,0.437331,0.58558,-0.053455
monitor,0.515546,811,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.515546,0.29779,0.337331,0.46558,-0.0385
monitor,0.468014,812,False,Increase support intensity while leaving barriers largely unchanged.,0.041954,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.509968,0.673178,0.47207,0.651186,-0.031546
monitor,0.468014,812,False,Reduce access barriers through institutional redesign.,0.053443,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.521457,0.493178,0.48207,0.511186,-0.031057
monitor,0.468014,812,False,Improve service quality and implementation reliability.,0.050198,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.518212,0.643178,0.63207,0.521186,-0.025802
monitor,0.468014,812,False,"Combine support, access, and quality improvements.",0.081543,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.549557,0.533178,0.55207,0.611186,-0.052457
monitor,0.468014,812,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.468014,0.673178,0.45207,0.491186,-0.0385
monitor,0.389309,813,False,Increase support intensity while leaving barriers largely unchanged.,0.040601,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.42991,0.715951,0.32976,0.483384,-0.032899
monitor,0.389309,813,False,Reduce access barriers through institutional redesign.,0.051909,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.441218,0.535951,0.33976,0.343384,-0.032591
monitor,0.389309,813,False,Improve service quality and implementation reliability.,0.048706,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.438015,0.685951,0.48976,0.353384,-0.027294
monitor,0.389309,813,False,"Combine support, access, and quality improvements.",0.079925,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.469234,0.575951,0.40976,0.443384,-0.054075
monitor,0.389309,813,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.389308,0.715951,0.30976,0.323384,-0.038501
monitor,0.521145,814,False,Increase support intensity while leaving barriers largely unchanged.,0.041679,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.562824,0.34905,0.714708,0.653535,-0.031821
monitor,0.521145,814,False,Reduce access barriers through institutional redesign.,0.052963,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.574108,0.16905,0.724708,0.513535,-0.031537
monitor,0.521145,814,False,Improve service quality and implementation reliability.,0.049781,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.570926,0.31905,0.874708,0.523535,-0.026219
monitor,0.521145,814,True,"Combine support, access, and quality improvements.",0.080334,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.601479,0.20905,0.794708,0.613535,-0.053666
monitor,0.521145,814,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.521145,0.34905,0.694708,0.493535,-0.0385
monitor,0.509673,815,False,Increase support intensity while leaving barriers largely unchanged.,0.041818,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.551491,0.743475,0.594322,0.808726,-0.031682
monitor,0.509673,815,False,Reduce access barriers through institutional redesign.,0.053167,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.56284,0.563475,0.604322,0.668726,-0.031333
monitor,0.509673,815,False,Improve service quality and implementation reliability.,0.049966,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.559639,0.713475,0.754322,0.678726,-0.026034
monitor,0.509673,815,False,"Combine support, access, and quality improvements.",0.080746,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.590419,0.603475,0.674322,0.768726,-0.053254
monitor,0.509673,815,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.509673,0.743475,0.574322,0.648726,-0.0385
monitor,0.382453,816,False,Increase support intensity while leaving barriers largely unchanged.,0.040381,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.422834,0.629675,0.265738,0.51363,-0.033119
monitor,0.382453,816,False,Reduce access barriers through institutional redesign.,0.051646,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.434099,0.449675,0.275738,0.37363,-0.032854
monitor,0.382453,816,False,Improve service quality and implementation reliability.,0.048455,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.430908,0.599675,0.425738,0.38363,-0.027545
monitor,0.382453,816,False,"Combine support, access, and quality improvements.",0.079583,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.462036,0.489675,0.345738,0.47363,-0.054417
monitor,0.382453,816,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.382453,0.629675,0.245738,0.35363,-0.0385
monitor,0.490761,817,False,Increase support intensity while leaving barriers largely unchanged.,0.041952,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.532713,0.610244,0.608614,0.804964,-0.031548
monitor,0.490761,817,False,Reduce access barriers through institutional redesign.,0.053383,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.544144,0.430244,0.618614,0.664964,-0.031117
monitor,0.490761,817,False,Improve service quality and implementation reliability.,0.050157,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.540918,0.580244,0.768614,0.674964,-0.025843
monitor,0.490761,817,False,"Combine support, access, and quality improvements.",0.081245,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.572006,0.470244,0.688614,0.764964,-0.052755
monitor,0.490761,817,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.490761,0.610244,0.588614,0.644964,-0.0385
monitor,0.48818,818,False,Increase support intensity while leaving barriers largely unchanged.,0.041961,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.530141,0.645484,0.493462,0.891099,-0.031539
monitor,0.48818,818,False,Reduce access barriers through institutional redesign.,0.053401,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.541581,0.465484,0.503462,0.751099,-0.031099
monitor,0.48818,818,False,Improve service quality and implementation reliability.,0.050172,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.538352,0.615484,0.653462,0.761099,-0.025828
monitor,0.48818,818,False,"Combine support, access, and quality improvements.",0.081295,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.569475,0.505484,0.573462,0.851099,-0.052705
monitor,0.48818,818,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.48818,0.645484,0.473462,0.731099,-0.0385
monitor,0.471185,819,False,Increase support intensity while leaving barriers largely unchanged.,0.041965,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.51315,0.123071,0.404447,0.486282,-0.031535
monitor,0.471185,819,False,Reduce access barriers through institutional redesign.,0.039946,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.511131,0.0,0.414447,0.346282,-0.044554
monitor,0.471185,819,False,Improve service quality and implementation reliability.,0.050205,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.52139,0.093071,0.564447,0.356282,-0.025795
monitor,0.471185,819,False,"Combine support, access, and quality improvements.",0.077542,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.548727,0.0,0.484447,0.446282,-0.056458
monitor,0.471185,819,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.471185,0.123071,0.384447,0.326282,-0.0385
monitor,0.442626,820,False,Increase support intensity while leaving barriers largely unchanged.,0.041751,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.484377,0.415463,0.655184,0.413855,-0.031749
monitor,0.442626,820,False,Reduce access barriers through institutional redesign.,0.053246,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.495872,0.235463,0.665184,0.273855,-0.031254
monitor,0.442626,820,False,Improve service quality and implementation reliability.,0.049997,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.492623,0.385463,0.815184,0.283855,-0.026003
monitor,0.442626,820,False,"Combine support, access, and quality improvements.",0.081477,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.524103,0.275463,0.735184,0.373855,-0.052523
monitor,0.442626,820,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.442626,0.415463,0.635184,0.253855,-0.0385
monitor,0.390984,821,False,Increase support intensity while leaving barriers largely unchanged.,0.040652,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.431636,0.421614,0.548215,0.336938,-0.032848
monitor,0.390984,821,False,Reduce access barriers through institutional redesign.,0.051971,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.442955,0.241614,0.558215,0.196938,-0.032529
monitor,0.390984,821,False,Improve service quality and implementation reliability.,0.048765,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.439749,0.391614,0.708215,0.206938,-0.027235
monitor,0.390984,821,False,"Combine support, access, and quality improvements.",0.080004,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.470988,0.281614,0.628215,0.296938,-0.053996
monitor,0.390984,821,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.390984,0.421614,0.528215,0.176938,-0.0385
monitor,0.371259,822,False,Increase support intensity while leaving barriers largely unchanged.,0.039987,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.411246,0.739891,0.467196,0.408761,-0.033513
monitor,0.371259,822,False,Reduce access barriers through institutional redesign.,0.051168,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.422427,0.559891,0.477196,0.268761,-0.033332
monitor,0.371259,822,False,Improve service quality and implementation reliability.,0.047999,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.419258,0.709891,0.627196,0.278761,-0.028001
monitor,0.371259,822,False,"Combine support, access, and quality improvements.",0.078952,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.450211,0.599891,0.547196,0.368761,-0.055048
monitor,0.371259,822,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.371259,0.739891,0.447196,0.248761,-0.0385
monitor,0.38763,823,False,Increase support intensity while leaving barriers largely unchanged.,0.040549,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.428179,0.64398,0.538545,0.469688,-0.032951
monitor,0.38763,823,False,Reduce access barriers through institutional redesign.,0.051847,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.439477,0.46398,0.548545,0.329688,-0.032653
monitor,0.38763,823,False,Improve service quality and implementation reliability.,0.048647,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.436277,0.61398,0.698545,0.339688,-0.027353
monitor,0.38763,823,False,"Combine support, access, and quality improvements.",0.079845,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.467475,0.50398,0.618545,0.429688,-0.054155
monitor,0.38763,823,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.38763,0.64398,0.518545,0.309688,-0.0385
monitor,0.585473,824,True,Increase support intensity while leaving barriers largely unchanged.,0.040102,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.625575,0.424561,0.595374,0.924636,-0.033398
monitor,0.585473,824,True,Reduce access barriers through institutional redesign.,0.050813,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.636286,0.244561,0.605374,0.784636,-0.033687
monitor,0.585473,824,True,Improve service quality and implementation reliability.,0.047799,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.633272,0.394561,0.755374,0.794636,-0.028201
monitor,0.585473,824,True,"Combine support, access, and quality improvements.",0.076541,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.662014,0.284561,0.675374,0.884636,-0.057459
monitor,0.585473,824,True,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.585473,0.424561,0.575374,0.764636,-0.0385
monitor,0.467927,825,False,Increase support intensity while leaving barriers largely unchanged.,0.041954,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.509881,0.398182,0.620864,0.567177,-0.031546
monitor,0.467927,825,False,Reduce access barriers through institutional redesign.,0.053442,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.521369,0.218182,0.630864,0.427177,-0.031058
monitor,0.467927,825,False,Improve service quality and implementation reliability.,0.050198,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.518125,0.368182,0.780864,0.437177,-0.025802
monitor,0.467927,825,False,"Combine support, access, and quality improvements.",0.081543,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.54947,0.258182,0.700864,0.527177,-0.052457
monitor,0.467927,825,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.467927,0.398182,0.600864,0.407177,-0.0385
monitor,0.539507,826,False,Increase support intensity while leaving barriers largely unchanged.,0.041366,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.580873,0.238302,0.700289,0.510648,-0.032134
monitor,0.539507,826,False,Reduce access barriers through institutional redesign.,0.052522,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.592029,0.058302,0.710289,0.370648,-0.031978
monitor,0.539507,826,False,Improve service quality and implementation reliability.,0.049378,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.588885,0.208302,0.860289,0.380648,-0.026622
monitor,0.539507,826,False,"Combine support, access, and quality improvements.",0.079505,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.619012,0.098302,0.780289,0.470648,-0.054495
monitor,0.539507,826,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.539507,0.238302,0.680289,0.350648,-0.0385
monitor,0.481804,827,False,Increase support intensity while leaving barriers largely unchanged.,0.041974,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.523778,0.597661,0.585344,0.62583,-0.031526
monitor,0.481804,827,False,Reduce access barriers through institutional redesign.,0.053433,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.535237,0.417661,0.595344,0.48583,-0.031067
monitor,0.481804,827,False,Improve service quality and implementation reliability.,0.050198,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.532002,0.567661,0.745344,0.49583,-0.025802
monitor,0.481804,827,False,"Combine support, access, and quality improvements.",0.081402,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.563206,0.457661,0.665344,0.58583,-0.052598
monitor,0.481804,827,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.481804,0.597661,0.565344,0.46583,-0.0385
monitor,0.492609,828,False,Increase support intensity while leaving barriers largely unchanged.,0.041944,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.534553,0.62484,0.61763,0.659288,-0.031556
monitor,0.492609,828,False,Reduce access barriers through institutional redesign.,0.053369,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.545978,0.44484,0.62763,0.519288,-0.031131
monitor,0.492609,828,False,Improve service quality and implementation reliability.,0.050144,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.542753,0.59484,0.77763,0.529288,-0.025856
monitor,0.492609,828,False,"Combine support, access, and quality improvements.",0.081206,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.573815,0.48484,0.69763,0.619288,-0.052794
monitor,0.492609,828,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.492609,0.62484,0.59763,0.499288,-0.0385
monitor,0.584126,829,True,Increase support intensity while leaving barriers largely unchanged.,0.040149,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.624275,0.300154,0.734652,0.670654,-0.033351
monitor,0.584126,829,True,Reduce access barriers through institutional redesign.,0.050876,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.635002,0.120154,0.744652,0.530654,-0.033624
monitor,0.584126,829,True,Improve service quality and implementation reliability.,0.047857,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.631983,0.270154,0.894652,0.540654,-0.028143
monitor,0.584126,829,True,"Combine support, access, and quality improvements.",0.076646,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.660772,0.160154,0.814652,0.630654,-0.057354
monitor,0.584126,829,True,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.584126,0.300154,0.714652,0.510654,-0.0385
monitor,0.524066,830,False,Increase support intensity while leaving barriers largely unchanged.,0.041637,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.565703,0.305832,0.787507,0.573991,-0.031863
monitor,0.524066,830,False,Reduce access barriers through institutional redesign.,0.052902,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.576968,0.125832,0.797507,0.433991,-0.031598
monitor,0.524066,830,False,Improve service quality and implementation reliability.,0.049726,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.573792,0.275832,0.947507,0.443991,-0.026274
monitor,0.524066,830,True,"Combine support, access, and quality improvements.",0.080216,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.604282,0.165832,0.867507,0.533991,-0.053784
monitor,0.524066,830,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.524066,0.305832,0.767507,0.413991,-0.0385
monitor,0.440462,831,False,Increase support intensity while leaving barriers largely unchanged.,0.041723,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.482185,0.417136,0.419454,0.620118,-0.031777
monitor,0.440462,831,False,Reduce access barriers through institutional redesign.,0.053216,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.493678,0.237136,0.429454,0.480118,-0.031284
monitor,0.440462,831,False,Improve service quality and implementation reliability.,0.049967,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.490429,0.387136,0.579454,0.490118,-0.026033
monitor,0.440462,831,False,"Combine support, access, and quality improvements.",0.081452,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.521914,0.277136,0.499454,0.580118,-0.052548
monitor,0.440462,831,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.440462,0.417136,0.399454,0.460118,-0.0385
monitor,0.436515,832,False,Increase support intensity while leaving barriers largely unchanged.,0.04167,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.478185,0.905184,0.706875,0.616601,-0.03183
monitor,0.436515,832,False,Reduce access barriers through institutional redesign.,0.053158,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.489673,0.725184,0.716875,0.476601,-0.031342
monitor,0.436515,832,False,Improve service quality and implementation reliability.,0.049909,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.486424,0.875184,0.866875,0.486601,-0.026091
monitor,0.436515,832,False,"Combine support, access, and quality improvements.",0.081398,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.517913,0.765184,0.786875,0.576601,-0.052602
monitor,0.436515,832,False,Change the action threshold without changing underlying conditions.,1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.436516,0.905184,0.686875,0.456601,-0.038499
monitor,0.537532,833,True,Increase support intensity while leaving barriers largely unchanged.,0.041405,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.578937,0.404497,0.809258,0.727159,-0.032095
